directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,targetAngle,type,cursor_rotation,target_vertPos,plane_setting,exp_version,home_x,home_y,home_z,trackerholderobject_movement_filename,selected
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,146,12,10,355.4689,356.4244,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T146.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,147,12,11,357.0911,357.8469,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T147.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,148,12,12,358.4688,359.3022,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T148.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,149,12,13,360.0801,361.0246,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T149.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,150,12,14,361.7245,362.9691,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T150.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,151,12,15,363.7469,364.7804,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T151.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,152,12,16,365.7062,366.5802,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T152.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,153,12,17,367.4025,368.5247,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T153.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,154,12,18,369.2469,370.0912,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T154.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,155,12,19,371.08,371.8248,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T155.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,156,12,20,372.4691,373.2029,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T156.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,157,12,21,373.9025,374.6802,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T157.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,158,12,22,375.3026,376.1023,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T158.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,159,12,23,376.7513,377.5471,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T159.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,160,12,24,378.1691,378.8803,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T160.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,161,12,25,379.5024,380.3293,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T161.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,162,12,26,381.0026,381.7027,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T162.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,163,12,27,382.4027,383.1471,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T163.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,164,12,28,383.7805,384.547,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T164.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,165,12,29,385.1803,385.9472,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T165.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,166,12,30,386.5519,387.7249,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T166.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,167,12,31,388.5804,389.2249,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T167.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,168,12,32,389.9249,390.6472,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T168.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,169,12,33,391.2694,391.9694,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T169.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,170,12,34,392.5806,393.4807,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T170.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,171,12,35,394.2251,394.8472,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T171.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,172,12,36,395.5739,396.2695,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T172.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,173,12,37,396.9248,397.6029,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T173.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,174,12,38,398.2474,398.9809,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T174.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,175,12,39,399.6473,400.5513,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T175.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,176,12,40,401.3698,402.4249,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T176.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,177,12,41,403.2472,404.0251,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T177.csv,1
